# mode=одна пластина
# N=10
# lambda=1
# angle_degrees=45
# skin_depth=0.01
# alpha1=-1.5
# beta1=-0.5
# field_z=0.10000000000000001
slice_x;collocation_no_skin_re;collocation_skin_re;method_x;collocation_skin_re_method;galerkin_skin_re;abs_collocation_minus_galerkin
-1.3280000000000001;-0.32311773858402759;-0.13341171446714439;-1.0687500000000001;-0.88045922236447305;-0.88006611530964718;0.0006722664323117859
-1.327;-0.32648759646096803;-0.13740432566056771;-1.0662499999999999;-0.88402360139189029;-0.88366296750455153;0.00066158437489817153
-1.3260000000000001;-0.32984805012053942;-0.1413916827406142;-1.06375;-0.88750881358391764;-0.88718150824270725;0.00065129938372938587
-1.325;-0.33319906818986389;-0.14537373837265433;-1.06125;-0.89091477172235867;-0.89062164785090603;0.00064155862384977975
-1.3240000000000001;-0.33654061916875266;-0.14935044533887787;-1.0587500000000001;-0.89424139524648183;-0.89398330136156512;0.00063252744629079428
-1.323;-0.33987267143467148;-0.15332175653739122;-1.0562499999999999;-0.89748861022207893;-0.89726638850010976;0.00062438812435173239
-1.3220000000000001;-0.34319519324766612;-0.15728762498135962;-1.05375;-0.9006563493101527;-0.90047083367613112;0.00061733763304966946
-1.321;-0.34650815275525904;-0.16124800379822946;-1.05125;-0.90374455173527224;-0.90359656597827476;0.0006115842832190117
-1.3200000000000001;-0.3498115179973077;-0.16520284622899473;-1.0487500000000001;-0.90675316325359567;-0.9066435191727793;0.00060734308654129886
-1.319;-0.35310525691083383;-0.16915210562754301;-1.0462500000000001;-0.90968213612059845;-0.90961163170560488;0.00060482984858127066
-1.3180000000000001;-0.35638933733481049;-0.17309573546004853;-1.04375;-0.91253142905850981;-0.9125008467080703;0.00060425416359350043
-1.3169999999999999;-0.35966372701491711;-0.17703368930442454;-1.04125;-0.91530100722347463;-0.91531111200589499;0.00060581169859843154
-1.3160000000000001;-0.3629283936082518;-0.18096592084982843;-1.0387500000000001;-0.91799084217246407;-0.91804238013157213;0.00060967636384928682
-1.3149999999999999;-0.36618330468801563;-0.18489238389623341;-1.0362499999999999;-0.92060091182993653;-0.92069460833995798;0.00061599311416479481
-1.3140000000000001;-0.36942842774814177;-0.1888130323540318;-1.0337499999999999;-0.92313120045427199;-0.92326775862697508;0.00062487215280631497
-1.3129999999999999;-0.37266373020790056;-0.19272782024370871;-1.03125;-0.92558169860398287;-0.92576179775130518;0.00063638518359211758
-1.3120000000000001;-0.37588917941645983;-0.19663670169555103;-1.0287500000000001;-0.92795240310371785;-0.92817669725896779;0.00065056409015734
-1.3109999999999999;-0.37910474265740013;-0.20053963094941407;-1.0262500000000001;-0.93024331701006746;-0.93051243351064317;0.00066740207346067677
-1.3100000000000001;-0.38231038715319254;-0.20443656235452434;-1.0237499999999999;-0.9324544495771816;-0.93276898771162031;0.00068685693806597896
-1.3089999999999999;-0.38550608006964471;-0.20832745036934186;-1.02125;-0.93458581622219894;-0.93494634594421999;0.00070885596617371524
-1.3080000000000001;-0.38869178852028485;-0.21221224956144513;-1.01875;-0.93663743849050907;-0.93704449920256527;0.00073330170271762205
-1.3069999999999999;-0.39186747957072465;-0.21609091460748198;-1.0162499999999999;-0.93860934402084362;-0.93906344342954551;0.00076007799545160207
-1.306;-0.39503312024296799;-0.2199634002931381;-1.0137499999999999;-0.94050156651020678;-0.94100317955582558;0.00078905575468848931
-1.3049999999999999;-0.39818867751968889;-0.22382966151316752;-1.01125;-0.94231414567864757;-0.94286371354074228;0.0008200980667051953
-1.304;-0.40133411834844801;-0.22768965327143764;-1.00875;-0.94404712723387874;-0.94464505641493746;0.00085306446601136584
-1.3029999999999999;-0.40446940964589251;-0.23154333068103417;-1.0062500000000001;-0.94570056283575443;-0.94634722432456186;0.00088781431369718098
-1.302;-0.40759451830189175;-0.23539064896438278;-1.0037499999999999;-0.9472745100605906;-0.94797023857688201;0.00092420932907439073
-1.3009999999999999;-0.41070941118364335;-0.23923156345342123;-1.00125;-0.94876903236535304;-0.94951412568713001;0.0009621153801578653
-1.3;-0.41381405513973168;-0.24306602958978496;-0.99875000000000003;-0.95018419905169993;-0.95097891742642227;0.0010014036633713493
-1.2989999999999999;-0.41690841700414727;-0.24689400292505093;-0.99624999999999997;-0.95152008522988929;-0.95236465087057742;0.0010419514044553171
-1.298;-0.41999246360026088;-0.25071543912098559;-0.99375000000000002;-0.95277677178253861;-0.95367136844965095;0.001083642200499921
-1.2969999999999999;-0.42306616174475731;-0.25453029394984361;-0.99124999999999996;-0.95395434532826373;-0.95489911799802996;0.0011263661045335452
-1.296;-0.42612947825152414;-0.25833852329467943;-0.98875000000000002;-0.95505289818516215;-0.95604795280488675;0.001170019534055326
-1.2949999999999999;-0.42918237993550934;-0.26214008314970394;-0.98624999999999996;-0.95607252833417522;-0.95711793166484016;0.0012145050661064648
